,enrollee_id,education_level,major_discipline,target
5028,5051,Graduate,STEM,1
5029,27122,Graduate,STEM,0
5030,13663,Graduate,Business Degree,0
5031,30803,Graduate,STEM,1
5032,29610,Graduate,STEM,1
5033,24856,Graduate,STEM,0
5034,27478,Graduate,No Major,1
5035,24844,Masters,STEM,1
5036,13444,Graduate,STEM,0
5037,20446,Graduate,STEM,1
5038,4296,Phd,STEM,0
5039,23167,High School,STEM,0
5040,33297,Graduate,STEM,1
5041,32407,Graduate,STEM,0
5042,32501,Masters,STEM,0
5043,18350,Graduate,STEM,1
5044,26286,Graduate,STEM,0
5045,2526,Masters,STEM,0
5046,26269,Graduate,STEM,0
5047,8862,Graduate,STEM,1
5048,19713,Graduate,STEM,0
5049,4104,Phd,STEM,0
5050,30230,Masters,STEM,1
5052,396,Graduate,STEM,0
5054,9720,Graduate,STEM,0
5055,26319,Masters,STEM,0
5056,11921,Masters,STEM,0
5057,12918,Graduate,STEM,0
5058,13234,Graduate,STEM,1
5059,20788,Masters,STEM,1
5060,19380,Graduate,STEM,1
5061,5852,Graduate,Humanities,0
5062,26206,Graduate,Arts,0
5064,4780,Primary School,STEM,0
5065,12186,Graduate,STEM,0
5066,29233,Graduate,STEM,0
5067,18321,Graduate,STEM,0
5068,25771,Masters,Other,0
5069,6514,Graduate,STEM,0
5071,901,Graduate,STEM,0
5072,10267,Masters,STEM,0
5073,2474,Graduate,STEM,0
5074,10054,Masters,STEM,0
5075,16767,Graduate,STEM,0
5076,17256,High School,STEM,0
5077,20557,Graduate,STEM,1
5078,18784,Masters,STEM,0
5079,21160,Graduate,STEM,1
5080,24527,Graduate,STEM,0
5081,16927,Graduate,Other,1
5082,19549,Graduate,STEM,1
5083,15987,Masters,STEM,0
5084,30597,Primary School,STEM,0
5085,17580,Graduate,STEM,0
5086,2206,Phd,STEM,0
5087,10901,Graduate,STEM,0
5088,6286,Masters,STEM,0
5089,33168,Masters,STEM,1
5090,28497,Graduate,STEM,1
5091,931,Graduate,STEM,0
5092,5579,High School,STEM,0
5093,22350,Graduate,STEM,0
5094,25365,Graduate,STEM,0
5095,27270,Masters,STEM,0
5096,30250,Graduate,STEM,0
5097,6004,Graduate,STEM,1
5098,9675,Masters,Business Degree,0
5099,11141,Graduate,STEM,0
5100,12143,Masters,STEM,0
5101,33190,Graduate,STEM,0
5103,4673,Masters,STEM,0
5104,2728,Graduate,STEM,0
5105,18736,Masters,STEM,0
5107,29911,Graduate,STEM,0
5108,18353,Graduate,STEM,0
5109,26857,Graduate,STEM,0
5110,11590,Graduate,Arts,0
5111,8262,Graduate,STEM,1
5112,14668,Graduate,STEM,0
5113,17104,Phd,STEM,0
5114,764,Graduate,STEM,0
5115,32234,Primary School,STEM,1
5116,7149,Graduate,STEM,0
5117,6119,Graduate,STEM,0
5118,17974,Masters,STEM,0
5119,29411,Masters,STEM,0
5120,17089,Graduate,STEM,0
5121,4096,Graduate,STEM,0
5122,29066,Graduate,STEM,1
5123,15456,Graduate,Humanities,0
5124,16139,Graduate,Arts,0
5125,18243,Graduate,STEM,0
5126,3935,High School,STEM,0
5127,18954,Graduate,STEM,0
5128,20256,Masters,Business Degree,0
5129,30850,Graduate,STEM,0
5130,19893,Masters,STEM,1
5131,27518,Graduate,STEM,0
5132,26297,Graduate,STEM,1
5133,1160,Graduate,No Major,0
5134,27014,High School,STEM,0
5135,8824,Graduate,STEM,1
5136,29439,Graduate,Other,0
5137,5068,Masters,STEM,0
5138,30554,Graduate,STEM,0
5139,12255,Graduate,STEM,0
5140,14554,Masters,STEM,1
5141,24931,Masters,STEM,0
5142,23149,Graduate,STEM,0
5143,23158,Graduate,Arts,0
5144,8156,Graduate,STEM,0
5145,22015,Graduate,STEM,0
5146,16237,Masters,STEM,1
5147,23067,Graduate,STEM,0
5148,16502,Graduate,STEM,0
5149,31714,Graduate,STEM,0
5151,15333,Graduate,STEM,0
5152,2289,Masters,STEM,0
5153,19025,Phd,STEM,1
5154,22223,Graduate,STEM,0
5155,4860,Phd,STEM,0
5156,7556,Graduate,STEM,0
5157,11501,Graduate,STEM,1
5159,17844,Graduate,STEM,0
5160,1448,Graduate,STEM,1
5161,7302,Graduate,STEM,0
5162,6659,Graduate,Humanities,0
5163,33278,Graduate,STEM,0
5164,26167,Masters,STEM,0
5165,17057,Graduate,STEM,0
5166,12195,Graduate,STEM,0
5167,380,Graduate,STEM,0
5168,30615,High School,STEM,0
5169,10920,Graduate,STEM,0
5170,21542,Masters,STEM,0
5171,13298,Phd,STEM,0
5172,22627,High School,STEM,0
5173,9185,High School,STEM,0
5174,1149,Graduate,STEM,0
5175,9349,Phd,STEM,0
5176,2267,High School,STEM,0
5177,10490,Graduate,STEM,1
5178,14475,Graduate,STEM,0
5179,30465,Graduate,STEM,0
5180,29532,Graduate,STEM,0
5181,31327,Graduate,STEM,0
5182,13522,Graduate,STEM,1
5183,10531,Graduate,STEM,0
5184,13013,Graduate,STEM,0
5185,27849,Graduate,STEM,1
5186,21743,High School,STEM,0
5187,17530,Masters,STEM,0
5189,16402,Masters,STEM,0
5191,31134,Graduate,STEM,0
5192,27600,High School,STEM,0
5193,13594,Graduate,STEM,1
5194,10383,Graduate,STEM,0
5195,30363,Graduate,STEM,0
5196,12004,Graduate,STEM,0
5197,8094,High School,STEM,1
5198,5215,Graduate,STEM,0
5199,10405,Masters,STEM,0
5200,25798,Graduate,STEM,0
5201,19855,Graduate,STEM,0
5202,20316,Masters,STEM,0
5203,8282,Masters,STEM,0
5205,19993,High School,STEM,0
5206,10236,Masters,STEM,0
5207,23720,Graduate,STEM,0
5208,30818,High School,STEM,0
5209,30163,Graduate,STEM,0
5210,10094,Graduate,STEM,0
5211,20008,Graduate,STEM,0
5212,9604,Graduate,STEM,1
5213,32500,Masters,STEM,1
5214,21879,Graduate,STEM,0
5215,5869,Graduate,STEM,0
5216,28110,Graduate,STEM,0
5217,25514,Graduate,Humanities,0
5218,3008,Graduate,STEM,1
5219,21289,Graduate,No Major,1
5220,8069,High School,STEM,0
5221,11538,Primary School,STEM,1
5222,21472,Graduate,STEM,1
5223,26001,Graduate,STEM,0
5224,1844,Graduate,STEM,0
5225,29775,Masters,STEM,0
5226,9951,Graduate,STEM,0
5227,5336,High School,STEM,0
5228,14514,High School,STEM,0
5229,26983,Graduate,STEM,1
5230,4833,High School,STEM,0
5231,24731,Graduate,Arts,0
5232,21114,Graduate,STEM,1
5233,4406,Graduate,STEM,1
5234,19539,Phd,STEM,0
5235,6535,Graduate,STEM,1
5236,29993,Graduate,STEM,1
5237,11665,Graduate,STEM,0
5238,32410,Graduate,STEM,0
5239,6634,Graduate,STEM,0
5240,21068,Graduate,STEM,0
5241,5975,Graduate,STEM,1
5242,18211,Graduate,STEM,1
5243,9336,High School,STEM,0
5244,989,Graduate,STEM,1
5245,30931,Graduate,STEM,1
5246,21561,Masters,STEM,1
5247,23580,Graduate,STEM,1
5248,31411,Graduate,STEM,0
5249,18783,Graduate,STEM,1
5251,8984,Graduate,STEM,0
5253,17768,Graduate,STEM,1
5254,29839,Graduate,Humanities,1
5255,29020,Graduate,STEM,1
5256,26326,Graduate,STEM,1
5257,25080,Graduate,STEM,0
5258,12125,Graduate,STEM,0
5259,16446,Graduate,STEM,0
5260,21906,Graduate,STEM,1
5261,14423,Graduate,STEM,1
5262,25667,Graduate,STEM,0
5263,27510,Graduate,STEM,0
5264,596,Graduate,STEM,0
5266,8847,Graduate,STEM,0
5267,7660,Graduate,STEM,0
5268,23048,Graduate,STEM,1
5269,10983,Graduate,STEM,0
5270,5690,Graduate,STEM,1
5271,9192,Masters,STEM,1
5272,7690,Masters,STEM,1
5273,3992,Graduate,STEM,0
5274,6391,Graduate,STEM,0
5275,4442,Phd,STEM,0
5276,17095,Graduate,STEM,0
5277,19589,Graduate,STEM,0
5278,6190,Graduate,STEM,0
5279,7868,Graduate,STEM,0
5281,2982,Masters,STEM,0
5282,4378,Graduate,STEM,0
5283,7403,Graduate,STEM,0
5284,27940,Graduate,STEM,0
5285,118,Masters,STEM,0
5286,27057,Graduate,STEM,0
5287,568,Graduate,STEM,0
5288,27729,Graduate,STEM,0
5289,30482,Graduate,STEM,0
5290,31207,High School,STEM,0
5291,2088,Graduate,STEM,0
5292,26044,High School,STEM,0
5293,9802,High School,STEM,0
5294,23023,Graduate,STEM,0
5295,23625,High School,STEM,0
5296,6176,Graduate,STEM,0
5297,25624,Graduate,STEM,0
5298,15780,Graduate,STEM,1
5299,3983,Graduate,STEM,0
5300,24242,Graduate,Humanities,0
5301,6825,Masters,No Major,0
5302,6247,Graduate,STEM,0
5303,27207,Graduate,STEM,0
5304,4960,Graduate,STEM,0
5305,13181,Masters,STEM,0
5306,5613,Graduate,STEM,0
5307,29715,Masters,STEM,0
5308,9788,Graduate,STEM,0
5309,32069,Graduate,STEM,0
5310,20389,Graduate,STEM,0
5311,28389,Graduate,STEM,0
5312,6567,Masters,STEM,0
5313,24841,Graduate,STEM,1
5314,29847,Graduate,STEM,1
5315,31745,Graduate,STEM,0
5316,28499,Graduate,STEM,0
5317,1681,Masters,STEM,0
5318,8790,Graduate,Humanities,0
5319,11244,Masters,STEM,0
5320,8599,Graduate,STEM,0
5321,101,Masters,STEM,0
5322,16561,High School,STEM,0
5323,18902,Graduate,Humanities,0
5324,10702,Graduate,STEM,0
5325,213,Masters,STEM,1
5326,5420,Graduate,STEM,0
5327,18125,Masters,Humanities,0
5328,12421,Masters,STEM,1
5329,3489,Graduate,STEM,0
5330,20972,Masters,STEM,0
5331,6848,Graduate,STEM,1
5332,1415,Phd,STEM,0
5333,14645,Graduate,STEM,1
5334,20686,Masters,STEM,0
5335,31127,Graduate,STEM,0
5336,28045,Graduate,STEM,0
5337,22840,High School,STEM,0
5338,24473,High School,STEM,0
5339,15646,Masters,STEM,0
5340,1743,Masters,Business Degree,0
5341,26355,Masters,Humanities,0
5342,27231,High School,STEM,0
5343,4915,Graduate,STEM,1
5344,25407,Graduate,STEM,0
5345,30894,Masters,STEM,1
5346,27218,Graduate,STEM,0
5348,20971,Phd,STEM,0
5349,25826,Graduate,STEM,0
5350,5467,High School,STEM,0
5351,25594,Graduate,STEM,0
5352,16827,High School,STEM,1
5353,32109,Graduate,STEM,0
5354,7371,Phd,STEM,0
5355,7920,Masters,STEM,1
5357,3810,Graduate,STEM,0
5358,21867,Masters,STEM,0
5359,19369,Masters,STEM,0
5360,28094,Graduate,STEM,1
5361,19511,Graduate,STEM,0
5362,5117,Graduate,STEM,0
5363,27852,Graduate,STEM,0
5364,6840,Graduate,STEM,0
5365,24907,Graduate,STEM,0
5366,14061,High School,STEM,0
5367,17121,High School,STEM,0
5368,15706,Graduate,STEM,0
5369,14196,Graduate,STEM,0
5370,13319,High School,STEM,1
5371,30368,High School,STEM,0
5372,20311,Graduate,STEM,0
5373,6148,Graduate,STEM,1
5374,5241,Graduate,STEM,0
5375,10998,Masters,STEM,0
5376,25412,High School,STEM,0
5377,14805,Graduate,STEM,1
5378,30623,Graduate,STEM,0
5379,5347,Graduate,STEM,0
5380,21026,Graduate,Other,0
5381,29466,High School,STEM,0
5382,32723,Masters,STEM,0
5383,19851,Masters,STEM,0
5385,15631,Masters,Other,1
5386,1147,Graduate,STEM,0
5387,10415,Masters,STEM,0
5388,24593,Graduate,STEM,0
5389,6370,Graduate,STEM,0
5390,25935,Masters,STEM,1
5391,6532,Masters,STEM,0
5392,5398,Graduate,STEM,1
5393,12788,Masters,STEM,0
5394,280,Graduate,STEM,1
5395,4643,Primary School,STEM,1
5396,2328,Graduate,STEM,0
5397,23615,High School,STEM,0
5398,4611,Graduate,STEM,0
5399,6780,Graduate,STEM,1
5400,2363,Graduate,STEM,1
5401,6810,Graduate,STEM,1
5402,27328,Graduate,STEM,0
5403,24750,Primary School,STEM,0
5404,14486,Graduate,STEM,0
5405,597,Graduate,STEM,0
5406,19879,Graduate,STEM,0
5407,15894,Graduate,STEM,1
5408,30806,Graduate,STEM,0
5409,28407,Graduate,STEM,1
5410,31124,Graduate,STEM,0
5411,17344,Graduate,STEM,1
5412,158,Masters,STEM,1
5413,2554,Graduate,STEM,0
5415,24616,Masters,STEM,0
5416,20560,Graduate,STEM,0
5417,8021,Graduate,STEM,1
5418,15632,Graduate,STEM,0
5419,15087,Graduate,STEM,0
5420,11951,Masters,STEM,0
5421,11747,Graduate,STEM,0
5422,22586,Masters,STEM,0
5423,12822,Phd,STEM,0
5424,28442,Graduate,STEM,1
5425,27997,Graduate,Humanities,0
5426,20252,Masters,STEM,0
5427,14130,High School,STEM,0
5428,4143,Graduate,STEM,0
5429,16078,Graduate,STEM,0
5430,8572,Graduate,Business Degree,0
5431,17155,Masters,STEM,0
5433,25961,Masters,STEM,0
5434,10425,Graduate,STEM,0
5435,4126,Graduate,Humanities,0
5436,28558,Graduate,STEM,1
5437,29516,High School,STEM,0
5438,14461,Graduate,STEM,1
5439,30217,Masters,STEM,0
5440,1506,Graduate,STEM,0
5441,29943,Graduate,STEM,0
5442,23005,Masters,STEM,0
5443,4941,Graduate,STEM,0
5444,9355,Graduate,STEM,1
5445,27147,Graduate,STEM,0
5446,32863,Graduate,Other,0
5448,11122,Graduate,Other,0
5449,2264,Graduate,STEM,0
5450,24046,Graduate,STEM,0
5451,4661,Graduate,STEM,0
5452,25044,Graduate,STEM,0
5453,7982,Graduate,STEM,0
5454,27734,Graduate,STEM,1
5455,8294,Masters,Humanities,1
5456,29520,Graduate,STEM,1
5457,3869,High School,STEM,0
5458,19217,Graduate,STEM,0
5459,22339,Graduate,STEM,1
5460,5335,High School,STEM,0
5461,6979,High School,STEM,0
5462,17646,Graduate,STEM,1
5463,6542,Masters,STEM,0
5464,26970,High School,STEM,0
5465,23369,Graduate,STEM,0
5466,5308,Masters,STEM,0
5467,26258,Graduate,STEM,1
5468,13558,Masters,STEM,0
5469,19262,Graduate,Arts,1
5470,10891,Graduate,STEM,0
5471,26375,High School,STEM,0
5472,20651,Masters,STEM,1
5473,20247,Graduate,STEM,0
5474,6658,Graduate,Business Degree,0
5475,33307,Masters,STEM,0
5476,18691,High School,STEM,0
5477,5614,Graduate,STEM,1
5478,20232,Graduate,STEM,1
5479,10934,Graduate,STEM,0
5480,6062,Masters,STEM,0
5481,12720,High School,STEM,1
5482,23912,Masters,Other,0
5483,8915,Graduate,STEM,0
5484,12805,Masters,STEM,0
5485,28604,Masters,STEM,0
5486,8303,Masters,STEM,0
5487,29214,Graduate,STEM,0
5488,24745,Graduate,STEM,1
5489,16686,Graduate,STEM,0
5490,14269,High School,STEM,1
5491,3157,Masters,Humanities,0
5492,25032,Graduate,STEM,1
5493,2452,Masters,STEM,0
5494,25009,Graduate,STEM,0
5495,11172,Graduate,STEM,0
5496,24640,High School,STEM,0
5497,20417,Graduate,STEM,0
5498,17616,High School,STEM,0
5499,7919,Graduate,STEM,0
5500,15053,Graduate,STEM,0
5501,27274,Graduate,STEM,1
5502,3626,Graduate,STEM,0
5503,12715,Phd,STEM,0
5504,7932,Graduate,STEM,0
5505,4444,Graduate,STEM,0
5506,18599,Masters,STEM,1
5507,33213,Graduate,STEM,0
5508,1120,Graduate,STEM,0
5509,5558,Graduate,STEM,0
5510,22471,Phd,STEM,0
5511,15033,Masters,STEM,0
5512,8037,Graduate,STEM,0
5513,27721,Graduate,STEM,1
5514,14653,Masters,STEM,0
5515,178,Graduate,STEM,0
5516,22049,Graduate,Business Degree,0
5517,17934,Primary School,STEM,0
5518,13081,Graduate,STEM,1
5519,10122,Graduate,STEM,1
5520,11389,Masters,Humanities,0
5521,29169,Masters,STEM,0
5522,11944,Graduate,STEM,0
5523,12798,High School,STEM,0
5524,2942,High School,STEM,1
5525,24532,Masters,STEM,0
5526,14239,Graduate,STEM,0
5527,13806,High School,STEM,1
5528,32999,Graduate,STEM,1
5529,30471,Graduate,STEM,0
5530,28339,Graduate,STEM,0
5531,5502,High School,STEM,0
5532,32895,Graduate,STEM,0
5533,11881,Graduate,STEM,0
5534,26889,Primary School,STEM,0
5535,747,High School,STEM,0
5536,4735,Graduate,STEM,0
5537,2955,Graduate,STEM,0
5538,25280,Primary School,STEM,0
5539,31290,Masters,STEM,0
5540,11996,Graduate,STEM,0
5541,1799,Masters,STEM,0
5542,18738,Graduate,STEM,0
5543,21930,High School,STEM,0
5544,26840,Graduate,Other,0
5545,10786,Masters,Humanities,0
5546,1207,High School,STEM,0
5547,16707,Graduate,STEM,0
5548,23750,Graduate,STEM,0
5549,17890,Graduate,STEM,0
5550,18636,Masters,STEM,0
5551,20704,Graduate,STEM,0
5552,14506,Graduate,STEM,1
5553,14386,Graduate,STEM,1
5554,19041,Graduate,STEM,0
5555,9870,Graduate,STEM,0
5556,6068,Graduate,STEM,0
5557,8242,Graduate,STEM,1
5558,15458,Primary School,STEM,1
5559,4109,Graduate,STEM,0
5560,5915,Graduate,STEM,0
5561,28076,Masters,STEM,1
5562,8449,Masters,STEM,0
5563,9931,Graduate,Humanities,0
5564,21205,Graduate,STEM,1
5565,18845,Masters,STEM,0
5566,6248,Graduate,STEM,0
5567,598,Masters,STEM,1
5568,21400,Graduate,Business Degree,0
5569,18984,Graduate,STEM,0
5570,1380,Masters,STEM,0
5571,28982,Graduate,STEM,0
5572,18640,Graduate,STEM,1
5573,11428,Masters,STEM,0
5574,33336,Graduate,STEM,0
5575,12084,High School,STEM,0
5576,8705,Graduate,STEM,1
5577,12044,Masters,STEM,1
5578,12160,Graduate,STEM,0
5579,5003,Graduate,STEM,0
5580,19492,Graduate,STEM,1
5581,22114,Graduate,STEM,0
5582,2711,Graduate,STEM,0
5583,717,Graduate,STEM,1
5584,25152,Graduate,STEM,1
5585,12464,Graduate,STEM,0
5586,10974,Graduate,Arts,0
5587,22798,Masters,STEM,0
5588,4904,High School,STEM,0
5589,9194,Graduate,STEM,0
5590,20896,Masters,STEM,0
5591,31288,Graduate,STEM,0
5592,31731,High School,STEM,0
5593,17722,Graduate,STEM,0
5594,17142,High School,STEM,1
5595,9037,Graduate,STEM,0
5596,21597,Masters,No Major,0
5597,14142,Graduate,STEM,0
5598,2202,Masters,STEM,1
5599,716,Phd,STEM,0
5601,14082,Primary School,STEM,0
5602,14188,Masters,STEM,0
5603,22111,Graduate,STEM,0
5604,12686,Graduate,STEM,0
5605,22344,High School,STEM,1
5606,7039,Graduate,STEM,0
5607,9036,Phd,STEM,0
5608,32184,Graduate,STEM,0
5609,8077,High School,STEM,0
5610,2121,Masters,STEM,0
5611,17261,Masters,STEM,0
5612,9390,Graduate,STEM,1
5613,30223,Graduate,STEM,0
5614,26696,Masters,STEM,0
5615,4308,Graduate,STEM,0
5616,2502,Masters,STEM,0
5617,14359,Graduate,STEM,0
5618,25738,Graduate,STEM,1
5619,28120,High School,STEM,0
5620,29818,Masters,Humanities,1
5621,12955,High School,STEM,0
5622,30074,High School,STEM,0
5623,18763,Graduate,STEM,1
5624,26851,Masters,STEM,0
5625,18467,Masters,STEM,0
5626,28114,Graduate,STEM,0
5627,13886,Graduate,Humanities,0
5628,5844,Graduate,STEM,0
5629,29850,Graduate,STEM,1
5630,18399,Graduate,STEM,0
5631,29679,Masters,STEM,0
5632,17381,Graduate,STEM,0
5633,32405,Graduate,Other,0
5634,11931,Graduate,STEM,0
5635,25458,High School,STEM,0
5636,28525,Graduate,STEM,0
5637,15100,Graduate,STEM,0
5638,21448,Graduate,STEM,1
5639,929,Masters,STEM,0
5640,28154,Graduate,STEM,0
5641,21412,Graduate,Humanities,0
5642,27505,Graduate,STEM,0
5643,1225,High School,STEM,0
5644,29121,High School,STEM,0
5645,10751,Graduate,STEM,0
5646,32884,Graduate,STEM,1
5647,9576,Graduate,STEM,0
5648,4826,Phd,STEM,0
5649,9133,High School,STEM,0
5650,23649,Graduate,STEM,0
5651,26485,Primary School,STEM,0
5652,1728,High School,STEM,0
5653,3735,Graduate,STEM,0
5654,30480,Graduate,STEM,1
5655,32291,Graduate,STEM,0
5656,31821,Graduate,STEM,0
5657,6477,Graduate,STEM,0
5658,4163,Graduate,STEM,0
5659,10373,High School,STEM,1
5660,24602,Graduate,STEM,0
5661,4058,Graduate,STEM,1
5662,6828,Masters,STEM,1
5663,30154,High School,STEM,0
5664,15519,Graduate,STEM,0
5665,11714,Graduate,STEM,1
5666,11303,Masters,STEM,0
5667,17594,Graduate,STEM,0
5668,22633,Masters,STEM,0
5669,8973,Graduate,STEM,1
5671,14467,Graduate,STEM,1
5672,12175,Graduate,STEM,1
5673,32361,Masters,STEM,0
5674,20355,Graduate,STEM,1
5675,2341,High School,STEM,0
5676,4246,Graduate,STEM,0
5677,13691,Graduate,STEM,0
5678,26702,Graduate,STEM,0
5679,16070,High School,STEM,0
5680,4396,Masters,STEM,0
5681,3179,Masters,STEM,0
5682,23361,Graduate,STEM,0
5683,659,Graduate,STEM,1
5684,3570,Graduate,STEM,0
5685,13618,Graduate,STEM,0
5686,24326,Graduate,STEM,0
5687,1720,Graduate,STEM,0
5688,23611,Graduate,STEM,1
5689,23811,Graduate,Business Degree,1
5690,29177,High School,STEM,0
5691,19148,Masters,STEM,0
5692,28918,Graduate,STEM,0
5693,32284,High School,STEM,0
5694,18269,Graduate,STEM,0
5695,9735,Graduate,STEM,0
5696,8482,Graduate,STEM,0
5697,15896,Graduate,STEM,0
5698,33136,Graduate,STEM,1
5699,28038,Graduate,STEM,0
5700,309,Masters,STEM,1
5701,22959,Graduate,STEM,1
5702,16737,Graduate,STEM,0
5703,23382,Graduate,STEM,0
5704,16396,Graduate,STEM,0
5705,3194,Graduate,STEM,0
5706,24498,Graduate,STEM,1
5707,32774,Graduate,STEM,0
5708,15437,Graduate,STEM,1
5709,9829,Masters,STEM,0
5710,25757,High School,STEM,0
5711,30272,Graduate,STEM,0
5712,32939,High School,STEM,0
5713,943,Graduate,STEM,1
5714,7049,Graduate,STEM,0
5716,7945,Masters,STEM,0
5717,13506,Graduate,STEM,0
5718,20145,Masters,STEM,1
5719,11773,Primary School,STEM,1
5720,1056,High School,STEM,0
5721,4423,Graduate,Arts,0
5722,8531,Graduate,Humanities,0
5723,6476,Graduate,STEM,0
5724,2381,Masters,STEM,0
5725,13024,High School,STEM,0
5726,32750,Graduate,STEM,0
5727,24111,Graduate,STEM,0
5728,10323,Graduate,STEM,0
5730,27280,Graduate,STEM,0
5731,2961,Masters,STEM,0
5732,28325,Graduate,STEM,0
5733,19524,Masters,STEM,1
5734,20054,Masters,STEM,0
5735,6417,Masters,STEM,1
5736,14473,High School,STEM,0
5737,21767,Graduate,STEM,1
5738,18525,Graduate,STEM,1
5739,31641,Masters,STEM,0
5740,386,Graduate,STEM,0
5741,3241,Graduate,STEM,0
5742,4149,Masters,STEM,0
5743,13519,Masters,STEM,0
5744,10146,Graduate,STEM,1
5745,431,Graduate,STEM,0
5746,8692,Graduate,STEM,0
5747,12863,Masters,STEM,1
5748,1012,Masters,STEM,0
5749,16704,Graduate,STEM,1
5750,24619,High School,STEM,0
5752,23256,Masters,STEM,0
5753,1917,Masters,STEM,0
5754,2561,Masters,STEM,0
5755,21665,Graduate,STEM,0
5756,29409,High School,STEM,0
5758,23722,Masters,STEM,0
5759,7467,High School,STEM,0
5760,11285,Graduate,STEM,0
5761,18054,Graduate,STEM,0
5762,20214,High School,STEM,1
5763,9428,Masters,STEM,0
5764,28708,Graduate,STEM,0
5765,6622,Graduate,Business Degree,0
5766,9777,Masters,STEM,0
5767,24229,Masters,STEM,0
5768,6920,High School,STEM,0
5769,24232,Graduate,STEM,1
5770,9891,Masters,STEM,0
5771,31954,Graduate,STEM,0
5772,7337,Masters,STEM,0
5773,8681,High School,STEM,0
5774,18190,High School,STEM,0
5775,4070,Graduate,STEM,0
5776,12085,Graduate,STEM,1
5777,10476,Graduate,STEM,0
5778,17811,Graduate,STEM,1
5779,18042,Graduate,Arts,0
5780,26920,Masters,STEM,0
5781,11877,Masters,STEM,0
5782,25670,Masters,STEM,0
5783,12132,Graduate,STEM,0
5784,32242,Graduate,STEM,1
5785,23334,Graduate,STEM,1
5787,6493,Graduate,STEM,0
5788,25788,Graduate,Other,1
5789,16795,Masters,STEM,0
5790,1987,Graduate,STEM,0
5791,20013,Primary School,STEM,0
5792,10505,Graduate,STEM,0
5794,19415,Phd,Humanities,1
5795,4165,Phd,Humanities,0
5796,31214,Graduate,STEM,1
5797,11968,Graduate,STEM,1
5798,32338,Masters,Other,1
5799,16923,Graduate,STEM,1
5800,17852,High School,STEM,1
5801,24117,Masters,STEM,0
5802,31664,High School,STEM,0
5803,23052,Graduate,STEM,0
5804,31117,Graduate,Other,0
5805,10851,Graduate,STEM,1
5806,18953,High School,STEM,0
5807,4055,Graduate,STEM,0
5808,21828,Graduate,STEM,0
5810,1672,Graduate,STEM,0
5811,15710,Masters,STEM,0
5813,16228,High School,STEM,0
5814,16448,Graduate,STEM,1
