,enrollee_id,company_size,company_type,target
2895,27871,50through99,Pvt Ltd,0
2896,29770,10000+,Pvt Ltd,0
2897,26620,50through99,Pvt Ltd,1
2898,18424,5000through9999,Public Sector,0
2899,24161,10through49,Pvt Ltd,1
2900,2342,50through99,Pvt Ltd,0
2901,28805,100through500,NGO,0
2902,13329,50through99,Pvt Ltd,0
2903,18995,50through99,Pvt Ltd,0
2904,2869,50through99,Pvt Ltd,0
2905,24574,50through99,Pvt Ltd,0
2906,5316,50through99,Pvt Ltd,0
2907,22614,<10,Early Stage Startup,1
2908,12549,50through99,Pvt Ltd,1
2909,438,1000through4999,Public Sector,0
2910,15908,10through49,Funded Startup,0
2911,15170,50through99,Pvt Ltd,0
2912,13556,50through99,Pvt Ltd,0
2913,16429,10through49,Pvt Ltd,0
2915,27720,100through500,Funded Startup,0
2916,21646,50through99,Pvt Ltd,1
2917,11962,10through49,Pvt Ltd,0
2918,2157,<10,Pvt Ltd,0
2919,7815,50through99,Pvt Ltd,0
2920,28986,100through500,Pvt Ltd,0
2921,4753,50through99,Pvt Ltd,0
2922,22453,1000through4999,NGO,1
2923,24154,50through99,Funded Startup,0
2924,11418,50through99,Pvt Ltd,0
2925,25589,5000through9999,Pvt Ltd,0
2926,11439,10000+,Pvt Ltd,0
2927,8729,50through99,Pvt Ltd,0
2928,18828,10through49,Pvt Ltd,0
2929,19552,500through999,Pvt Ltd,0
2930,6520,50through99,Pvt Ltd,1
2931,1930,50through99,Pvt Ltd,0
2932,11306,10000+,Pvt Ltd,1
2933,18837,50through99,Pvt Ltd,0
2934,28678,100through500,Pvt Ltd,0
2935,189,500through999,Pvt Ltd,0
2936,5642,500through999,Pvt Ltd,0
2937,13320,50through99,Pvt Ltd,1
2938,24312,50through99,Pvt Ltd,1
2939,17879,50through99,Pvt Ltd,0
2940,23960,50through99,Pvt Ltd,0
2941,10671,10000+,Pvt Ltd,0
2942,4338,100through500,Pvt Ltd,0
2943,6313,50through99,Pvt Ltd,0
2944,25482,100through500,Pvt Ltd,0
2945,26022,50through99,Public Sector,0
2946,28481,50through99,Pvt Ltd,0
2947,27611,100through500,Pvt Ltd,0
2948,31931,50through99,Pvt Ltd,0
2949,7465,100through500,Pvt Ltd,0
2950,14121,100through500,NGO,1
2951,10567,100through500,Pvt Ltd,0
2952,21921,500through999,Pvt Ltd,0
2953,10020,500through999,Pvt Ltd,0
2954,7755,50through99,Pvt Ltd,0
2955,26835,10through49,Pvt Ltd,1
2956,20172,1000through4999,Pvt Ltd,0
2957,23107,100through500,Pvt Ltd,0
2958,26378,50through99,Pvt Ltd,1
2959,5358,500through999,Pvt Ltd,0
2960,22496,5000through9999,Pvt Ltd,0
2962,29559,100through500,Pvt Ltd,0
2963,25151,50through99,Pvt Ltd,1
2964,2957,500through999,Pvt Ltd,0
2965,182,50through99,Pvt Ltd,0
2966,22578,50through99,Pvt Ltd,0
2967,5379,100through500,Pvt Ltd,1
2968,18274,<10,Funded Startup,0
2969,32824,50through99,Pvt Ltd,1
2970,21804,50through99,Pvt Ltd,0
2971,24426,100through500,Pvt Ltd,0
2972,33090,10000+,Pvt Ltd,0
2973,15453,50through99,Pvt Ltd,0
2974,24436,10through49,Pvt Ltd,1
2975,11252,50through99,Pvt Ltd,0
2976,27747,50through99,Pvt Ltd,0
2977,31084,10000+,Pvt Ltd,0
2978,13711,<10,Early Stage Startup,0
2979,23429,100through500,Pvt Ltd,1
2980,8247,50through99,Pvt Ltd,0
2981,23573,50through99,Pvt Ltd,0
2982,12327,50through99,Pvt Ltd,0
2983,15514,1000through4999,Pvt Ltd,0
2984,8266,<10,Early Stage Startup,0
2985,22204,500through999,Public Sector,1
2986,18334,50through99,Pvt Ltd,0
2987,10826,10000+,Public Sector,0
2988,5746,100through500,Pvt Ltd,0
2989,6806,100through500,Pvt Ltd,0
2990,25445,50through99,Pvt Ltd,0
2991,18732,50through99,Public Sector,0
2992,16108,10000+,Pvt Ltd,0
2993,25158,50through99,Pvt Ltd,0
2994,16313,100through500,Pvt Ltd,0
2995,23297,10through49,Other,0
2996,24946,100through500,Pvt Ltd,0
2997,31048,<10,Pvt Ltd,0
2998,20490,1000through4999,Pvt Ltd,1
2999,28560,10through49,Pvt Ltd,0
3000,18980,50through99,Pvt Ltd,0
3001,29039,10000+,Pvt Ltd,0
3002,15786,50through99,Pvt Ltd,0
3003,19439,50through99,Pvt Ltd,1
3004,21298,10000+,Public Sector,1
3005,21161,100through500,Pvt Ltd,0
3006,32128,100through500,Pvt Ltd,0
3007,6245,50through99,Pvt Ltd,1
3008,14163,10000+,Pvt Ltd,0
3009,26726,50through99,Pvt Ltd,0
3010,27941,10000+,Pvt Ltd,0
3011,33350,<10,Pvt Ltd,1
3012,18617,5000through9999,Pvt Ltd,0
3013,10939,100through500,Pvt Ltd,1
3014,15423,10through49,NGO,1
3015,27562,50through99,Pvt Ltd,1
3016,19664,10000+,Pvt Ltd,0
3017,20727,100through500,Pvt Ltd,0
3018,30594,1000through4999,Other,0
3019,16211,50through99,Pvt Ltd,1
3020,7592,50through99,Pvt Ltd,1
3021,14298,100through500,Pvt Ltd,0
3022,16022,10through49,Pvt Ltd,0
3023,3337,100through500,Pvt Ltd,0
3024,25548,50through99,Pvt Ltd,0
3025,27560,10000+,Pvt Ltd,0
3026,23929,50through99,Pvt Ltd,0
3027,22315,10through49,Funded Startup,0
3028,8508,1000through4999,Pvt Ltd,0
3029,31752,10through49,Early Stage Startup,0
3030,14548,50through99,Pvt Ltd,1
3031,4412,10000+,Pvt Ltd,0
3032,5495,50through99,Pvt Ltd,1
3033,8452,50through99,Funded Startup,0
3034,12430,50through99,Pvt Ltd,1
3035,5373,50through99,Pvt Ltd,0
3036,451,50through99,Pvt Ltd,0
3037,23099,50through99,Pvt Ltd,0
3038,14317,1000through4999,Pvt Ltd,0
3039,31225,50through99,Pvt Ltd,1
3040,26877,500through999,Pvt Ltd,0
3041,11281,50through99,Pvt Ltd,0
3042,31573,50through99,Pvt Ltd,1
3043,15026,50through99,Pvt Ltd,0
3044,9018,50through99,Pvt Ltd,1
3045,18022,500through999,Pvt Ltd,0
3046,3737,50through99,Pvt Ltd,0
3047,1445,50through99,Pvt Ltd,0
3048,7847,10000+,Pvt Ltd,0
3049,9151,50through99,Pvt Ltd,0
3050,21769,<10,Pvt Ltd,1
3051,12031,50through99,Pvt Ltd,0
3052,31056,50through99,Pvt Ltd,1
3053,19386,500through999,Pvt Ltd,0
3054,19366,100through500,Pvt Ltd,1
3055,12877,10000+,Pvt Ltd,0
3056,28342,1000through4999,Pvt Ltd,0
3057,12675,50through99,Funded Startup,0
3058,29087,10000+,Pvt Ltd,0
3059,30281,500through999,Pvt Ltd,0
3060,10077,<10,Early Stage Startup,0
3061,21915,10000+,Pvt Ltd,0
3062,11662,1000through4999,Pvt Ltd,0
3063,1426,50through99,Pvt Ltd,0
3064,17313,50through99,Pvt Ltd,1
3065,21525,50through99,Pvt Ltd,0
3066,32933,100through500,Pvt Ltd,0
3067,5097,50through99,Pvt Ltd,0
3068,31140,50through99,Pvt Ltd,0
3069,19268,10through49,Pvt Ltd,0
3070,5920,50through99,Pvt Ltd,0
3071,25795,1000through4999,NGO,0
3072,8867,<10,Pvt Ltd,0
3073,4624,50through99,Pvt Ltd,0
3074,17757,10000+,Pvt Ltd,1
3076,20915,50through99,Pvt Ltd,0
3077,9008,50through99,Pvt Ltd,1
3078,13516,100through500,Early Stage Startup,0
3079,23234,<10,Pvt Ltd,0
3080,29796,100through500,NGO,0
3081,28454,50through99,Pvt Ltd,0
3082,29450,<10,Early Stage Startup,0
3083,24557,100through500,Pvt Ltd,0
3085,16642,10through49,Funded Startup,0
3087,3653,10000+,Pvt Ltd,0
3088,29987,10000+,Pvt Ltd,0
3089,20542,100through500,Pvt Ltd,0
3090,2236,50through99,Pvt Ltd,1
3091,13965,50through99,Pvt Ltd,0
3092,18308,10through49,Pvt Ltd,0
3093,31060,50through99,Pvt Ltd,1
3095,12350,50through99,Pvt Ltd,0
3096,22871,5000through9999,Pvt Ltd,0
3097,4985,50through99,Public Sector,0
3098,23395,10through49,Funded Startup,0
3099,24733,50through99,Pvt Ltd,0
3100,5515,100through500,Pvt Ltd,0
3101,7191,10through49,Pvt Ltd,0
3102,5023,50through99,Pvt Ltd,0
3103,22827,500through999,Public Sector,0
3104,8920,10through49,Pvt Ltd,1
3105,28611,1000through4999,Pvt Ltd,1
3106,21749,500through999,Pvt Ltd,0
3107,29359,10000+,Pvt Ltd,0
3108,17355,100through500,Pvt Ltd,0
3109,14706,50through99,Pvt Ltd,0
3110,5707,10through49,Funded Startup,0
3111,24866,50through99,Pvt Ltd,1
3112,21329,500through999,Pvt Ltd,0
3113,32367,100through500,Pvt Ltd,0
3114,32657,50through99,Pvt Ltd,0
3115,15737,50through99,Pvt Ltd,1
3116,11378,50through99,Pvt Ltd,1
3117,20705,50through99,Pvt Ltd,0
3118,5598,<10,Pvt Ltd,1
3119,13926,1000through4999,Pvt Ltd,0
3120,2701,10000+,Pvt Ltd,0
3121,33016,50through99,Pvt Ltd,0
3122,4570,50through99,Pvt Ltd,0
3123,5884,100through500,Pvt Ltd,0
3124,24182,10000+,Pvt Ltd,0
3125,31755,10000+,Pvt Ltd,0
3126,22499,50through99,Pvt Ltd,0
3127,14519,50through99,Pvt Ltd,0
3129,28006,50through99,Pvt Ltd,0
3130,23054,50through99,Pvt Ltd,0
3131,20290,50through99,Pvt Ltd,1
3132,8657,50through99,Pvt Ltd,1
3133,20181,50through99,Pvt Ltd,1
3134,4550,50through99,Pvt Ltd,0
3135,581,100through500,Pvt Ltd,0
3136,18561,50through99,Pvt Ltd,0
3137,16334,50through99,Pvt Ltd,1
3138,1805,50through99,Funded Startup,1
3139,9347,100through500,Public Sector,0
3140,9062,500through999,Pvt Ltd,0
3141,2639,50through99,Pvt Ltd,0
3143,32363,50through99,Pvt Ltd,0
3144,25487,1000through4999,Public Sector,0
3145,28297,10000+,Pvt Ltd,0
3146,14455,10000+,Pvt Ltd,0
3147,18342,50through99,Pvt Ltd,1
3148,24336,50through99,Pvt Ltd,0
3149,30851,1000through4999,Public Sector,0
3150,30182,50through99,Pvt Ltd,1
3151,2601,50through99,Pvt Ltd,1
3152,2314,10000+,Pvt Ltd,0
3153,16919,500through999,Pvt Ltd,0
3154,19497,10000+,Pvt Ltd,0
3155,19884,50through99,Pvt Ltd,0
3156,26789,50through99,Pvt Ltd,1
3157,6029,50through99,Pvt Ltd,1
3158,1428,100through500,Pvt Ltd,0
3159,20601,50through99,Pvt Ltd,0
3160,16949,1000through4999,NGO,0
3161,17511,100through500,Pvt Ltd,0
3162,24623,100through500,Pvt Ltd,0
3163,1804,10through49,Pvt Ltd,1
3164,5201,50through99,Pvt Ltd,1
3165,27705,10000+,Pvt Ltd,0
3166,8675,100through500,Pvt Ltd,1
3167,9647,50through99,Early Stage Startup,0
3168,16967,50through99,Pvt Ltd,1
3169,8760,1000through4999,Pvt Ltd,0
3170,4433,100through500,Pvt Ltd,0
3171,6011,100through500,Early Stage Startup,1
3172,25161,1000through4999,Pvt Ltd,0
3173,30896,100through500,Pvt Ltd,0
3174,4590,10through49,Pvt Ltd,0
3175,25045,10000+,Pvt Ltd,0
3176,4022,50through99,Early Stage Startup,0
3177,28769,50through99,Pvt Ltd,0
3178,7978,10000+,Pvt Ltd,1
3179,33095,50through99,Pvt Ltd,0
3180,21799,100through500,Funded Startup,0
3181,31781,10through49,Funded Startup,0
3182,31256,<10,Pvt Ltd,0
3183,27696,10000+,Pvt Ltd,0
3184,2385,<10,Pvt Ltd,0
3185,8954,<10,Pvt Ltd,1
3186,9325,50through99,Pvt Ltd,0
3187,16469,100through500,Pvt Ltd,0
3188,15377,50through99,Pvt Ltd,0
3189,30183,50through99,Pvt Ltd,1
3190,33199,50through99,Funded Startup,0
3191,30855,10000+,Pvt Ltd,1
3192,29273,10000+,Pvt Ltd,1
3193,27891,500through999,Pvt Ltd,0
3194,13445,50through99,Pvt Ltd,1
3195,31912,<10,Public Sector,1
3196,8786,50through99,Funded Startup,0
3197,17063,5000through9999,Pvt Ltd,0
3198,17946,1000through4999,Pvt Ltd,0
3199,13496,10through49,Pvt Ltd,1
3200,29415,10000+,Pvt Ltd,0
3201,25804,10through49,Pvt Ltd,0
3202,20077,500through999,Pvt Ltd,0
3203,32402,50through99,Public Sector,0
3204,27668,10000+,Pvt Ltd,0
3205,25565,100through500,Public Sector,0
3206,17058,50through99,Pvt Ltd,1
3207,16323,50through99,Pvt Ltd,1
3208,26860,50through99,Pvt Ltd,0
3209,15624,50through99,Pvt Ltd,0
3210,24788,50through99,Public Sector,1
3211,7457,100through500,Pvt Ltd,0
3212,8152,50through99,Pvt Ltd,1
3213,2828,5000through9999,Pvt Ltd,0
3215,24912,10000+,Pvt Ltd,0
3217,8888,<10,Early Stage Startup,0
3219,1648,50through99,Pvt Ltd,1
3220,17984,100through500,Pvt Ltd,0
3221,5470,100through500,Pvt Ltd,0
3222,8910,10000+,Pvt Ltd,1
3223,49,10000+,Pvt Ltd,0
3224,24794,10000+,Pvt Ltd,0
3225,8712,50through99,Other,0
3226,27580,10000+,Pvt Ltd,0
3227,16982,<10,Pvt Ltd,0
3228,13551,10through49,Pvt Ltd,1
3229,8853,10000+,Pvt Ltd,0
3230,31137,50through99,Pvt Ltd,1
3231,24188,50through99,Pvt Ltd,0
3232,19632,50through99,Pvt Ltd,0
3233,5887,50through99,Pvt Ltd,0
3234,23000,50through99,Pvt Ltd,1
3235,7175,100through500,Pvt Ltd,0
3236,14709,50through99,Pvt Ltd,0
3237,7513,10000+,Pvt Ltd,0
3238,23431,50through99,Pvt Ltd,0
3239,972,<10,Funded Startup,1
3240,845,50through99,Pvt Ltd,0
3241,22126,10through49,Pvt Ltd,0
3242,32220,10000+,Pvt Ltd,0
3243,8230,50through99,Pvt Ltd,0
3244,7067,100through500,Pvt Ltd,0
3245,11941,10through49,Pvt Ltd,0
3246,3634,50through99,Pvt Ltd,0
3247,13326,1000through4999,Pvt Ltd,0
3248,7245,100through500,NGO,1
3249,10292,50through99,Pvt Ltd,0
3250,18987,50through99,Pvt Ltd,1
3251,12897,50through99,Pvt Ltd,1
3252,8240,10through49,Pvt Ltd,1
3253,16337,50through99,Pvt Ltd,1
3254,859,10000+,Pvt Ltd,0
3255,615,<10,Pvt Ltd,0
3256,24537,50through99,Pvt Ltd,0
3257,19283,1000through4999,Pvt Ltd,1
3258,32905,50through99,Pvt Ltd,1
3259,16209,10000+,Pvt Ltd,0
3260,11103,10through49,Pvt Ltd,0
3261,9627,50through99,Pvt Ltd,0
3262,5053,1000through4999,Public Sector,0
3263,29219,50through99,Pvt Ltd,1
3264,9581,50through99,Pvt Ltd,1
3265,16263,50through99,Pvt Ltd,1
3266,8697,<10,Pvt Ltd,0
3267,15099,500through999,Pvt Ltd,1
3268,7130,50through99,Pvt Ltd,1
3269,24239,10000+,Pvt Ltd,0
3270,14352,<10,Pvt Ltd,0
3271,2460,50through99,Pvt Ltd,1
3272,8229,50through99,Pvt Ltd,0
3273,3222,50through99,Pvt Ltd,0
3274,1997,10000+,Public Sector,1
3275,17025,10000+,Pvt Ltd,0
3276,12441,50through99,Pvt Ltd,0
3277,26329,50through99,Pvt Ltd,0
3278,8412,50through99,Pvt Ltd,0
3279,14857,500through999,Pvt Ltd,0
3280,14146,50through99,Pvt Ltd,1
3281,31289,50through99,Pvt Ltd,1
3282,28682,500through999,Pvt Ltd,1
3283,9912,10through49,Pvt Ltd,0
3284,16445,50through99,Pvt Ltd,0
3285,13310,50through99,Pvt Ltd,0
3286,9723,50through99,Public Sector,0
3287,516,50through99,Pvt Ltd,1
3288,21008,10through49,Pvt Ltd,0
3290,14846,10000+,Pvt Ltd,0
3291,20995,50through99,Pvt Ltd,0
3292,7625,50through99,Pvt Ltd,1
3293,28352,1000through4999,Pvt Ltd,0
3294,14055,50through99,Funded Startup,0
3295,6005,5000through9999,Pvt Ltd,0
3296,12625,10000+,Pvt Ltd,1
3297,18278,500through999,Pvt Ltd,0
3298,17202,100through500,Pvt Ltd,0
3299,9447,10through49,Pvt Ltd,0
3300,23194,<10,Pvt Ltd,0
3301,8851,50through99,Pvt Ltd,0
3302,26602,<10,Funded Startup,0
3303,16243,1000through4999,Pvt Ltd,0
3304,7035,<10,Pvt Ltd,0
3305,28906,500through999,Pvt Ltd,0
3306,8386,500through999,Pvt Ltd,0
3307,20617,<10,Pvt Ltd,0
3308,27956,10000+,Pvt Ltd,0
3309,16980,50through99,Pvt Ltd,0
3310,1767,50through99,Pvt Ltd,0
3311,6932,10000+,Pvt Ltd,1
3312,809,100through500,NGO,0
3313,9697,50through99,Public Sector,0
3314,12637,10000+,Pvt Ltd,1
3315,15878,50through99,Early Stage Startup,0
3316,4874,1000through4999,Public Sector,0
3317,30799,1000through4999,Other,0
3318,5835,50through99,Pvt Ltd,0
3319,24572,<10,Pvt Ltd,0
3320,75,50through99,Pvt Ltd,0
3321,12344,100through500,Pvt Ltd,0
3322,13270,50through99,Pvt Ltd,1
3323,5686,10through49,Pvt Ltd,0
3324,9900,50through99,Pvt Ltd,0
3325,5446,100through500,Pvt Ltd,1
3326,12224,100through500,Pvt Ltd,1
3327,3657,100through500,Pvt Ltd,0
3328,9439,10000+,Pvt Ltd,0
3329,3431,<10,Pvt Ltd,0
3330,17459,50through99,Pvt Ltd,1
3331,11062,<10,Pvt Ltd,0
3332,26136,5000through9999,Pvt Ltd,0
3333,31443,100through500,Pvt Ltd,0
3334,19891,10000+,Pvt Ltd,1
3335,21624,50through99,Pvt Ltd,0
3336,3857,<10,Pvt Ltd,0
3337,7662,50through99,Pvt Ltd,1
3338,2834,100through500,Pvt Ltd,0
3339,18621,100through500,Pvt Ltd,0
3340,24301,50through99,Pvt Ltd,0
3341,27322,50through99,Pvt Ltd,0
3343,18714,50through99,Pvt Ltd,0
3344,16546,1000through4999,Pvt Ltd,0
3345,8783,50through99,Pvt Ltd,0
3346,27387,1000through4999,Pvt Ltd,1
3347,7725,1000through4999,Pvt Ltd,0
3348,11636,50through99,Pvt Ltd,1
3349,14820,100through500,Pvt Ltd,0
3350,18872,10000+,Pvt Ltd,0
3351,33377,100through500,Pvt Ltd,0
3352,31344,100through500,Public Sector,0
3353,22968,<10,Funded Startup,0
3354,22171,100through500,Public Sector,0
3356,11820,10through49,Pvt Ltd,0
3357,6195,1000through4999,Pvt Ltd,0
3358,30129,50through99,Pvt Ltd,1
3359,13654,50through99,Pvt Ltd,0
3360,2523,1000through4999,Pvt Ltd,0
3361,23979,50through99,Pvt Ltd,0
3362,30080,50through99,Pvt Ltd,0
3363,9620,100through500,Funded Startup,0
3364,32665,50through99,Pvt Ltd,1
3365,16716,<10,Pvt Ltd,0
3366,4237,50through99,Pvt Ltd,0
3367,23117,50through99,Pvt Ltd,0
3368,17317,50through99,Pvt Ltd,1
3369,18708,50through99,Pvt Ltd,0
3370,9969,50through99,Pvt Ltd,1
3371,9141,50through99,Pvt Ltd,1
3372,3958,10000+,Pvt Ltd,1
3373,12783,100through500,Pvt Ltd,0
3374,7850,<10,Pvt Ltd,0
3375,19392,10through49,Pvt Ltd,0
3376,7073,10through49,Pvt Ltd,1
3377,33118,10000+,Pvt Ltd,0
3378,7274,500through999,Pvt Ltd,0
3379,4221,50through99,Pvt Ltd,0
3380,9474,10000+,Pvt Ltd,0
3381,22331,50through99,Pvt Ltd,0
3382,3384,10000+,Pvt Ltd,0
3383,21095,50through99,Pvt Ltd,1
3384,11749,50through99,Pvt Ltd,0
3385,2849,50through99,Funded Startup,0
3386,32436,50through99,Public Sector,0
3387,19399,500through999,Pvt Ltd,1
3388,11175,1000through4999,Pvt Ltd,0
3389,12743,50through99,Pvt Ltd,0
3390,7594,50through99,Pvt Ltd,1
3391,26012,10through49,Early Stage Startup,0
3392,4553,50through99,Pvt Ltd,1
3393,26884,10000+,Pvt Ltd,0
3394,4117,100through500,Funded Startup,0
3395,32785,50through99,Pvt Ltd,1
3396,30661,100through500,Pvt Ltd,0
3397,27047,50through99,Pvt Ltd,0
3399,23942,10through49,Funded Startup,0
3400,30610,<10,Early Stage Startup,0
3401,27364,<10,Funded Startup,0
3402,18017,<10,NGO,0
3403,1920,50through99,Public Sector,1
3404,7166,10000+,Pvt Ltd,0
3405,5022,50through99,Pvt Ltd,1
3406,20835,1000through4999,Pvt Ltd,0
3407,18025,10000+,Pvt Ltd,0
3408,15758,<10,Pvt Ltd,0
3409,31748,10000+,Public Sector,1
3410,31005,50through99,Pvt Ltd,1
3411,20858,10through49,Pvt Ltd,0
3412,27548,50through99,Pvt Ltd,0
3413,21132,50through99,Pvt Ltd,0
3414,2169,10through49,Early Stage Startup,0
3415,21693,1000through4999,Pvt Ltd,0
3416,11354,<10,Pvt Ltd,0
3417,13566,50through99,Pvt Ltd,1
3418,14102,100through500,Pvt Ltd,0
3419,21574,50through99,Pvt Ltd,0
3420,33046,10000+,Pvt Ltd,0
3421,12859,50through99,Funded Startup,0
3422,3508,100through500,Pvt Ltd,0
3423,4469,1000through4999,Pvt Ltd,1
3424,8503,50through99,Pvt Ltd,0
3425,202,10through49,Funded Startup,0
3426,32926,10000+,Pvt Ltd,0
3427,5234,100through500,Funded Startup,1
3429,25382,10000+,Pvt Ltd,1
3430,19960,50through99,Pvt Ltd,0
3431,14527,<10,Early Stage Startup,1
3433,20193,50through99,Pvt Ltd,1
3434,11980,50through99,Pvt Ltd,1
3435,30243,<10,Pvt Ltd,1
3436,14986,10through49,Pvt Ltd,0
3437,17222,50through99,Pvt Ltd,0
3438,13731,10through49,Pvt Ltd,0
3440,22923,50through99,Pvt Ltd,0
3441,1356,<10,Pvt Ltd,1
3442,23551,50through99,Pvt Ltd,0
3443,6110,10through49,Pvt Ltd,1
3444,11738,50through99,Pvt Ltd,0
3445,2102,100through500,Early Stage Startup,0
3446,12176,50through99,Funded Startup,0
3447,32124,<10,Pvt Ltd,0
3448,1516,50through99,Pvt Ltd,0
3449,9631,10000+,Pvt Ltd,1
3450,3522,100through500,Funded Startup,0
3451,15084,50through99,Pvt Ltd,0
3452,32528,50through99,Pvt Ltd,0
3453,11337,50through99,Pvt Ltd,0
3454,28301,10000+,Pvt Ltd,0
3455,4229,50through99,Funded Startup,0
3457,23178,10000+,Pvt Ltd,0
3458,20643,10000+,Pvt Ltd,0
3459,10666,10000+,Pvt Ltd,0
3460,6336,50through99,Pvt Ltd,0
3461,19510,50through99,Pvt Ltd,0
3462,2733,50through99,Pvt Ltd,0
3463,27264,100through500,Pvt Ltd,0
3464,7676,10through49,Funded Startup,0
3465,12466,10through49,Funded Startup,0
3466,8301,500through999,Pvt Ltd,0
3467,10991,50through99,Pvt Ltd,1
3468,7252,50through99,Pvt Ltd,1
3470,7675,50through99,Pvt Ltd,1
3471,8898,10000+,Pvt Ltd,0
3472,22735,10000+,Pvt Ltd,0
3473,3093,50through99,Pvt Ltd,0
3474,11259,50through99,Pvt Ltd,0
3475,733,50through99,Pvt Ltd,0
3476,27932,50through99,Pvt Ltd,0
3477,7153,10through49,Early Stage Startup,0
3478,10870,50through99,Pvt Ltd,1
3479,16114,10000+,Pvt Ltd,0
3480,32158,10000+,Pvt Ltd,0
3481,22048,<10,Pvt Ltd,0
3482,14707,10through49,Pvt Ltd,0
3483,4678,<10,Early Stage Startup,0
3484,10070,100through500,Funded Startup,0
3486,16340,1000through4999,Pvt Ltd,0
3487,18026,50through99,Pvt Ltd,0
3489,10036,50through99,Public Sector,1
3490,2792,5000through9999,Pvt Ltd,0
3491,162,500through999,Pvt Ltd,0
3492,5070,50through99,Pvt Ltd,0
3493,10530,50through99,Pvt Ltd,0
3494,22378,50through99,Pvt Ltd,0
3495,20865,50through99,Pvt Ltd,0
3496,7344,50through99,Pvt Ltd,0
3497,6789,500through999,Pvt Ltd,0
3498,12839,50through99,Pvt Ltd,0
3499,30306,100through500,Pvt Ltd,0
3500,16274,50through99,Pvt Ltd,1
3501,13694,<10,Early Stage Startup,0
3503,5154,100through500,Pvt Ltd,0
3504,1272,50through99,Pvt Ltd,0
3505,26890,500through999,Pvt Ltd,0
3506,15515,100through500,NGO,0
3507,11301,50through99,NGO,0
3508,16516,50through99,Pvt Ltd,1
3509,32632,50through99,Pvt Ltd,0
3510,16778,500through999,Pvt Ltd,0
3511,7423,50through99,Pvt Ltd,1
3512,2649,50through99,Pvt Ltd,1
3513,8063,<10,Pvt Ltd,0
3514,3936,50through99,Pvt Ltd,1
3515,17750,10through49,Pvt Ltd,0
3516,29305,<10,Pvt Ltd,0
3517,4190,50through99,Pvt Ltd,0
3518,8775,50through99,Pvt Ltd,0
3519,29702,50through99,Pvt Ltd,0
3520,23171,50through99,Public Sector,1
3521,32035,100through500,Pvt Ltd,0
3522,11765,100through500,Pvt Ltd,0
3523,22347,5000through9999,Pvt Ltd,0
3524,19548,100through500,NGO,0
3525,21037,50through99,Pvt Ltd,1
3526,3201,50through99,NGO,0
3527,17150,<10,Pvt Ltd,0
3528,23683,10000+,Pvt Ltd,0
3529,27331,50through99,Pvt Ltd,1
3530,21562,50through99,Funded Startup,0
3531,6960,5000through9999,Pvt Ltd,0
3532,21720,50through99,Pvt Ltd,0
3533,24059,10000+,Pvt Ltd,0
3534,19226,50through99,Pvt Ltd,1
3535,4083,<10,Pvt Ltd,0
3536,32154,100through500,Pvt Ltd,0
3537,14600,100through500,Pvt Ltd,0
3538,2636,50through99,Pvt Ltd,1
3539,10987,500through999,Pvt Ltd,0
3540,9286,50through99,Pvt Ltd,0
3541,31724,50through99,Pvt Ltd,0
3542,27742,50through99,Pvt Ltd,1
3543,29059,<10,Pvt Ltd,1
3544,25451,1000through4999,Pvt Ltd,0
3545,32644,50through99,Pvt Ltd,0
3546,16755,50through99,Pvt Ltd,0
3547,23051,10000+,Pvt Ltd,0
3548,26905,50through99,Funded Startup,0
3550,10409,50through99,Pvt Ltd,0
3551,24679,<10,Public Sector,1
3552,7290,50through99,Pvt Ltd,0
3553,622,50through99,Pvt Ltd,0
3554,5468,10000+,Pvt Ltd,0
3555,19809,50through99,Pvt Ltd,0
3556,15492,<10,Early Stage Startup,0
3557,19828,50through99,Pvt Ltd,1
3558,15389,50through99,Pvt Ltd,0
3559,16133,50through99,Pvt Ltd,0
3560,26522,50through99,Pvt Ltd,1
3561,25240,10000+,NGO,0
3562,28899,50through99,Pvt Ltd,0
3563,8,100through500,Funded Startup,0
3565,1005,100through500,Funded Startup,0
3566,19199,50through99,Pvt Ltd,1
3567,18623,50through99,Pvt Ltd,0
3568,11436,50through99,Pvt Ltd,0
3569,12679,10000+,Pvt Ltd,0
